age,income,transactions,credit_limit,avg_spent,payment_delay,churn
64,64045,65,15436,5081,2,1
22,30537,20,2535,7198,2,1
60,92683,34,9281,8859,29,1
42,125935,41,16365,4042,2,1
35,89134,41,14450,6386,6,1
30,122633,75,5190,8554,21,1
60,92254,91,19038,7414,10,0
31,128227,23,11093,8013,27,1
45,142906,38,11871,8769,17,1
35,33782,44,8452,1608,4,0
45,134780,67,4960,9583,21,1
68,145544,62,7834,5256,27,1
44,143188,12,11564,1724,1,0
49,85587,30,15742,8028,13,1
64,102238,95,6091,9256,0,0
26,95720,87,17902,3359,3,0
57,98004,65,4710,8993,13,1
49,42072,41,18213,8800,14,0
37,101015,20,7627,2912,27,0
45,114003,6,8988,3147,19,1
50,108938,75,3986,3838,19,1
21,92746,99,11509,6304,16,0
63,65702,4,16300,7731,2,1
51,122260,93,13665,5023,22,0
65,26057,10,17560,4313,3,0
20,148259,51,11513,4145,17,1
43,50916,93,10906,3917,23,0
25,47268,38,7170,511,26,1
23,63978,1,3623,7109,0,1
33,132894,8,16576,3645,28,1
41,144904,81,5365,1374,24,1
65,43259,83,12379,7803,4,0
56,73583,63,5340,1383,17,1
47,99400,33,5755,5150,12,1
62,54293,15,16963,8210,13,1
30,131581,31,10098,7297,19,0
22,27043,21,16991,5939,2,1
42,70430,3,19259,7508,22,0
37,127009,66,4958,9044,5,0
35,58893,35,3136,8662,26,0
64,60642,41,11788,3987,27,0
35,98065,59,10045,8037,10,1
19,50868,16,1506,2890,8,1
27,46309,56,9599,4530,19,0
62,146250,45,9715,7992,27,0
67,43284,59,4050,3938,18,1
64,146801,50,15783,2883,6,0
29,133259,85,3397,3867,21,0
64,120804,12,8912,6667,20,0
30,89000,92,2309,1965,9,1
67,104179,12,8202,2651,6,0
64,82107,33,8700,3983,4,0
28,85049,84,5718,1073,24,0
36,49265,49,6950,1274,27,1
52,101490,21,11233,7530,3,0
56,149154,60,15171,4838,16,1
43,43880,52,11726,8521,25,1
63,104579,54,18139,4430,27,1
31,20255,39,1145,5460,4,1
62,21502,49,13014,2720,16,0
61,90192,64,2858,1939,27,0
41,85424,86,5722,6746,28,1
58,95838,26,4598,7924,16,0
18,90966,71,14583,9405,16,0
68,61366,7,15869,7200,0,1
60,47425,72,18013,9267,23,1
39,72328,62,16216,6839,1,0
40,134280,90,12358,5584,24,0
36,87396,88,4518,6010,22,0
35,91694,24,5352,569,29,0
29,25806,40,13106,9609,26,1
45,106274,76,8429,9434,18,1
45,37106,47,10096,7228,8,1
50,76731,8,6555,4650,19,0
36,95010,54,8997,3033,22,1
45,102533,9,11809,7910,14,0
69,138019,3,17491,9101,18,1
66,52599,54,10868,3507,4,0
54,91326,21,5195,8643,12,0
43,137804,95,9456,7370,3,1
52,95706,48,4821,5634,12,1
51,29004,47,18060,4742,5,0
52,128282,88,12678,6109,11,0
57,135018,68,6178,8278,28,1
33,71364,84,11898,1697,8,0
55,45792,63,6566,2837,14,0
30,115752,16,6420,8586,20,0
40,84912,74,1607,3693,14,1
39,74645,90,6674,8718,16,0
33,27232,93,3394,5720,28,0
45,98210,5,12051,3473,4,0
65,74766,11,9070,7031,4,1
52,140601,29,11039,3665,24,1
62,101588,79,3021,1590,23,1
63,68542,70,17110,8941,4,0
25,25913,48,3048,641,20,0
61,132406,15,1893,766,13,0
39,133693,84,14043,8219,1,0
38,113449,34,12792,4810,8,0
43,30567,60,14613,9180,13,0
57,58379,62,15316,9187,26,1
38,94968,2,7087,979,14,0
42,20319,80,3933,3190,3,1
58,110005,19,19665,6499,22,0
18,130990,98,9264,5436,25,0
23,112026,49,2380,2927,5,1
40,106120,78,17867,9535,13,1
68,24791,88,10221,8564,4,0
40,117272,28,12973,3715,26,0
60,20329,48,14164,6481,10,0
60,94387,96,7101,4411,20,1
40,81032,37,5954,4577,13,0
49,64078,74,6953,2849,6,0
47,108662,49,7280,1149,13,1
30,41300,48,1778,6036,12,1
60,95700,73,4475,3356,17,0
35,149664,88,5723,6078,24,0
40,70945,29,15890,2225,1,1
32,75609,60,7713,8616,8,0
50,80562,29,9601,1854,10,1
38,110045,58,18443,1793,19,1
56,81901,48,19693,3758,28,0
40,25703,23,18984,3213,25,1
44,112645,27,13735,9095,10,1
62,83115,95,19617,4532,25,0
61,128953,7,10489,2046,5,1
35,108090,49,14974,3106,0,1
41,47676,54,17735,3325,4,0
68,81710,68,14724,4706,21,0
64,80077,78,12414,9504,24,1
57,141332,42,11623,3874,13,0
68,109340,74,16395,9621,24,1
59,65440,59,7469,8140,15,1
24,56923,44,11705,7434,8,1
67,49802,98,4166,6578,29,0
65,110331,26,3209,3823,18,1
37,82904,23,9747,8866,28,1
44,80162,73,1299,7605,19,0
23,144786,8,14551,1863,7,0
44,85169,53,1563,9729,7,0
26,88147,14,13201,7989,15,0
62,42075,71,10214,8451,17,1
48,137281,7,18574,3511,7,0
38,102015,9,11096,2590,22,0
43,94716,3,11228,9152,8,1
57,29304,78,10218,648,4,1
65,149851,17,19802,4933,1,0
62,140729,44,15613,5598,20,0
30,79622,86,19947,1633,13,0
66,74215,46,15093,853,17,0
40,100146,90,17653,9799,12,1
37,93973,58,7619,2613,11,0
54,128654,28,10119,8055,14,1
45,32521,14,5555,6510,20,1
34,138037,9,14327,4185,14,0
45,44028,26,2042,3706,28,1
58,59328,2,6444,1609,24,0
19,47301,75,5188,8918,22,0
42,58015,81,14060,9704,22,0
67,107276,34,11233,3606,0,0
58,56845,19,4088,4436,24,1
23,106818,39,2646,8961,21,0
28,96394,82,14127,4306,6,1
55,64159,13,1487,7049,12,0
23,63714,5,16453,8995,27,1
62,100722,50,2747,5648,17,1
28,119721,23,17911,2432,0,0
31,116730,88,18551,2540,10,0
19,45230,29,17278,8434,12,1
57,112554,72,12931,8833,19,1
20,69262,26,1483,7289,27,1
52,110201,79,1451,6275,8,0
50,61722,57,5069,9500,29,0
41,66359,1,14386,1447,24,0
36,82796,28,8207,1265,29,0
35,60159,62,5397,7672,15,1
66,129668,47,6671,5515,10,1
69,128675,78,19157,9630,2,1
41,107052,98,10190,2996,16,1
62,120808,59,8412,4062,1,1
52,144344,31,19449,1762,8,0
18,110209,70,9589,6893,8,0
53,25239,49,15929,5550,15,1
42,134980,5,7332,5910,27,0
62,111951,31,16979,1042,0,0
66,70886,37,8913,7164,24,0
60,123424,79,10995,8223,16,0
51,47195,15,2946,3281,9,0
42,124697,52,4415,3112,19,1
33,114859,69,2394,1699,4,1
51,120500,92,16084,7532,7,0
46,121770,97,3421,6823,12,1
36,116299,11,8345,5188,20,1
40,54674,43,9030,5286,4,0
36,38105,70,11980,4181,3,0
42,130187,23,2844,5729,24,0
33,49739,40,2804,3995,28,0
68,133741,63,10081,9356,7,1
26,51969,2,19887,6578,24,0
18,34497,79,19277,3662,22,0
59,21816,87,19050,1916,6,1
36,143132,86,5344,3608,4,0
50,138915,73,12833,9208,9,1
51,146399,47,2259,9541,16,1
33,112019,30,19604,8329,27,0
61,79254,16,14859,1407,5,1
57,129017,59,12030,9007,9,0
35,107695,47,3447,8073,15,1
51,89385,30,4129,2434,21,0
42,107148,9,19282,6451,9,0
62,125153,65,8697,4844,3,1
23,53826,59,4949,7926,1,0
38,130034,64,11659,6834,0,1
23,83365,8,9010,3122,2,1
49,104242,52,17400,9548,26,0
58,143066,18,8959,6065,12,1
65,70100,91,7241,2025,28,0
60,110099,82,15787,1916,24,1
56,145170,96,8906,2294,11,0
48,24359,58,14185,3220,0,1
59,116205,49,14303,7326,20,1
27,32809,32,2266,7295,9,1
47,84450,48,1478,4176,5,1
69,58428,45,4977,5576,8,1
35,114990,54,7068,6869,0,0
41,92790,85,12736,9044,11,0
69,131126,46,13740,6326,4,1
26,110321,96,8791,2692,0,0
48,22093,31,1485,4036,1,0
32,64498,37,13280,7799,13,0
21,136251,16,5673,9808,1,1
57,60985,46,1337,2820,26,0
26,52009,46,16092,8371,4,0
62,102094,78,3003,1033,9,1
26,148515,88,2471,9909,19,1
43,37718,89,19426,5851,5,1
21,36705,61,12620,2479,4,1
34,107618,46,18903,2576,1,1
33,82598,51,7489,9223,8,0
32,97878,62,8856,4735,28,0
52,32239,35,10365,6741,9,0
69,66622,81,2605,4614,7,1
22,66665,42,6664,3084,24,0
22,52274,45,6379,1988,26,1
37,31419,68,12585,4159,5,0
32,128368,75,3124,6902,4,0
35,35003,47,14421,8547,20,1
64,50866,79,5991,727,17,0
19,41988,30,7794,4971,26,0
46,75894,24,18830,5742,19,1
30,128563,66,4306,8123,17,0
21,142124,43,19756,4852,1,0
59,110444,34,17534,5428,11,0
62,25674,23,16905,7815,7,1
27,90538,61,19043,1198,3,1
48,113103,95,10070,937,27,0
58,86446,37,8199,6319,29,0
25,49072,13,19703,6680,19,1
20,53717,97,15133,2653,22,1
65,107345,71,18899,6538,3,1
63,46651,96,12579,6508,8,0
26,137202,7,17973,6875,8,0
47,64291,42,1587,5636,11,1
28,142389,38,7223,5778,13,1
52,129525,52,15197,1459,29,0
54,83350,44,10387,8969,2,1
59,102020,64,5353,4720,5,0
30,24646,13,15839,4256,14,1
53,59713,88,3605,8087,22,1
30,87936,28,3538,5270,18,0
29,64331,96,14896,9406,3,1
54,42185,82,9757,4421,29,1
27,104263,98,17198,3214,0,0
26,118656,98,2756,1847,26,0
69,72107,1,2360,5508,8,0
24,133793,43,19757,6585,22,0
19,86554,42,2195,8669,25,0
40,37563,95,19515,5368,15,1
56,90729,50,9009,4460,22,1
57,35701,60,14792,3005,8,0
56,89072,1,16777,5596,11,0
38,68217,51,19751,7875,13,1
40,64610,16,16025,2237,14,0
46,104422,39,2333,1608,21,0
31,122123,15,13836,3179,23,0
43,141543,33,4336,1537,20,1
68,70131,87,9157,6260,15,0
22,148331,53,4387,9603,7,1
48,49410,98,5713,2596,27,1
42,119280,17,6101,858,9,0
48,78715,89,3431,6453,13,0
67,136968,6,2016,1576,16,0
37,58665,31,18025,7736,2,1
61,35957,69,9507,6171,3,0
34,68127,40,1440,6315,15,1
62,83589,30,18522,6264,13,1
19,66008,69,15634,5474,26,1
42,81920,76,6243,4027,24,0
30,148213,7,3303,2802,23,1
56,52875,13,15986,1575,13,1
45,133828,4,13334,4548,15,0
59,143852,50,15040,828,7,0
23,21626,3,6950,3977,17,0
20,110815,12,8046,7624,6,1
52,83822,65,7606,1502,27,1
35,91765,27,4421,9268,2,0
28,92413,50,14434,9018,5,1
37,53642,77,19462,6886,19,1
22,58311,17,7103,3321,15,0
36,52356,72,3200,2880,21,1
39,23809,32,9227,9186,3,1
36,63371,84,10009,9830,18,0
64,54875,51,15221,2916,1,0
33,130049,17,15108,9845,3,1
41,29465,34,2946,3749,25,1
58,86095,35,4956,2642,1,0
21,93844,99,13543,3888,6,0
32,85250,24,19609,9816,14,0
42,106889,54,8715,5815,16,0
61,35250,18,4325,9493,13,0
52,66023,50,9699,707,10,0
31,121350,46,4745,9164,16,0
66,66624,48,13308,2138,4,0
36,36427,33,13069,5627,22,1
55,53276,87,14489,8827,13,0
53,91643,89,18789,4856,16,0
24,99012,27,14348,9862,27,0
47,23439,1,19420,9149,27,1
36,105848,85,3677,6524,19,1
66,107331,59,2744,8105,20,0
42,98672,10,12175,1936,1,0
33,99703,95,11550,6875,6,1
64,37300,25,10423,9198,3,0
57,80289,84,2177,6747,7,1
68,37182,57,1761,9137,29,0
25,90507,66,5778,3281,29,0
35,70912,15,7458,943,0,1
45,46909,28,10735,617,9,1
33,39659,13,19317,1066,0,1
69,51403,14,8179,4102,0,1
36,134187,66,15849,2436,3,1
59,53586,34,5444,4683,16,1
34,30360,99,3964,8426,4,1
62,41424,25,10222,5071,13,1
30,118035,54,13811,6301,29,1
24,130231,79,11067,4890,5,0
44,68791,12,8224,5315,6,0
27,23065,9,11472,6000,7,0
51,88795,31,16126,5902,23,0
53,135594,78,4101,7487,17,0
42,32300,93,4897,5281,27,1
23,53370,53,4678,3186,3,0
41,89831,43,2843,1703,22,0
35,47209,38,19322,5556,24,0
40,128287,42,16958,7557,24,1
23,121831,72,8083,9097,26,1
46,40927,48,2466,6213,2,1
42,54579,67,18119,5683,27,0
34,130407,66,1339,4714,22,0
63,29032,16,12779,4579,3,0
41,113254,83,18760,812,24,0
28,98413,94,18088,8854,22,0
43,60731,16,4724,2028,15,0
68,139937,31,9189,5996,12,1
51,133528,58,11334,5268,28,1
45,112202,28,1552,8067,21,1
20,73767,4,4491,898,24,1
28,143916,10,1789,7130,22,0
55,127220,51,2173,1547,10,0
31,92302,18,1552,2442,23,0
68,143867,47,5211,739,10,0
43,69954,32,9823,6964,4,0
65,137270,30,17653,1171,19,0
38,108365,36,1860,3119,0,0
56,105757,9,1290,8419,13,0
47,45102,36,10649,2961,23,1
25,54433,29,15344,9093,21,0
68,35932,16,6870,2606,19,1
37,45714,92,1629,4648,18,0
65,77803,21,8007,1587,4,0
49,59743,64,17186,7276,19,1
39,22552,66,6943,9834,26,0
24,76627,59,17858,4881,26,0
26,65987,99,5080,5624,22,1
62,99810,28,13972,8059,5,0
18,65380,55,2760,641,18,1
46,49250,31,12274,896,11,0
25,88344,33,5708,5637,25,0
21,84686,87,13166,7781,28,1
52,129394,60,4398,2055,26,0
20,140321,41,15930,7554,27,1
62,146123,81,11515,6394,13,0
57,65028,46,15705,1528,16,0
24,35295,49,4561,5551,29,1
44,133141,65,11607,1170,6,0
18,75248,42,14018,5094,20,1
44,100205,23,10816,2355,0,0
33,30523,27,18892,3929,16,1
55,65530,89,7831,5776,5,1
24,148053,32,9195,7486,3,1
61,33769,83,4447,4931,13,1
40,83042,88,14680,1069,7,0
58,132035,3,6584,6956,17,1
28,64645,60,4791,1646,19,0
59,110743,76,10352,9556,27,0
50,82142,99,18217,7014,12,0
67,120760,79,15698,5400,7,1
53,45557,17,11190,527,27,1
54,123727,32,6335,5849,23,0
58,99782,7,7260,1529,15,0
34,98382,83,16605,7116,4,0
52,57085,71,19559,2496,2,1
65,70708,69,10573,1841,12,1
22,71357,58,3788,9940,14,1
65,130939,40,12013,2587,3,0
49,33470,85,13369,9372,2,1
20,98712,48,7721,874,26,1
69,138643,51,8312,3545,1,1
64,127417,57,15912,6775,29,1
52,99082,71,5616,6449,3,0
69,26805,37,1995,1305,24,0
31,102324,87,1356,6852,5,0
65,148256,75,2693,6970,3,0
48,114884,74,3590,7146,16,1
48,82028,85,10534,778,29,0
34,70772,55,8921,1905,6,0
41,149581,41,2691,9479,17,0
69,72104,97,10274,7650,27,0
40,93616,20,19441,1832,21,0
35,121422,33,3904,8565,9,1
67,109300,40,12387,3647,16,0
31,149502,99,12609,8492,28,1
67,26630,34,7937,3949,22,1
32,144474,62,19764,932,3,1
32,118869,91,9208,8526,26,0
23,35701,19,16783,1509,18,0
44,34859,43,9515,7779,25,1
32,41183,69,3070,5691,6,0
67,60438,63,18314,9008,12,1
53,117285,93,13746,5807,2,1
25,137556,10,14771,4716,7,0
32,117423,13,13844,1865,10,0
20,143737,93,18828,7296,15,1
64,62244,5,13228,9627,19,0
30,94312,58,18905,4018,18,1
58,35021,59,4098,3268,22,1
51,89863,76,19571,995,22,0
41,75565,59,19952,4092,8,1
57,68043,77,11985,2732,9,0
49,93150,86,9283,8548,22,0
49,84361,15,14555,3435,5,1
47,21245,77,5940,7219,2,0
69,61011,1,5762,4945,19,1
66,30355,38,2753,2867,7,0
30,118841,53,6054,7055,5,1
18,68692,52,14276,1405,24,1
51,69004,1,6781,8668,7,1
32,135228,11,17471,8400,13,0
61,49714,58,19025,5097,7,1
31,37198,40,3962,8153,10,1
46,86951,86,6413,5509,9,1
51,129334,99,8420,7735,25,0
35,21652,60,9742,7708,22,1
24,63625,44,11638,8458,9,1
46,147394,6,7910,5788,10,1
48,105982,28,11482,8313,0,0
42,38740,31,13029,6636,14,1
55,23810,8,9815,8803,4,0
31,143743,5,4757,7106,13,0
25,36569,54,5796,2802,22,0
44,147236,17,4292,7825,25,0
19,119855,38,4832,4895,24,0
34,99120,9,3611,4495,27,1
54,46783,74,9353,8998,19,1
31,141701,84,11274,8812,7,0
42,119065,78,9228,8269,16,0
47,98047,14,12068,9969,3,1
46,29471,26,4346,1927,3,1
37,130771,93,5054,6113,17,1
38,26163,62,16992,3602,26,0
39,83087,91,5200,9877,26,1
52,82071,25,15491,1955,18,1
54,36065,80,9527,9871,2,0
33,142323,36,15245,1846,8,0
67,130190,98,11535,9320,6,1
66,137969,80,18944,1714,1,1
60,103456,33,8522,2461,8,0
34,124505,3,14173,3495,23,1
33,137852,87,5164,5112,5,1
19,68348,11,13438,6190,5,1
21,39154,58,5852,3358,27,1
38,144843,64,7713,1261,15,1
56,125703,18,4183,5958,1,0
51,40229,47,9032,8547,28,1
47,72587,44,15275,5402,15,1
23,139398,93,19793,8605,2,0
34,69713,59,5298,1996,21,1
56,46997,50,19918,9935,29,1
42,41101,69,6599,5082,15,0
22,60391,88,1003,2543,11,0
22,95863,29,14440,3876,2,1
37,92723,93,12289,9208,10,0
33,115221,90,12040,1334,10,1
68,79405,67,14264,1123,22,1
58,54948,2,17410,1547,29,0
54,120264,25,6161,2064,15,0
57,73031,19,1964,4482,4,1
26,57921,40,16942,5940,19,1
22,92571,2,17455,996,7,1
59,97007,83,6601,1042,10,0
19,48460,65,15184,1415,10,0
26,137958,62,3947,2301,17,1
60,41071,91,11507,581,18,1
53,86118,54,13089,1679,9,1
39,68282,45,7238,8857,27,1
39,111725,49,14156,2571,3,1
39,78445,99,3411,9498,27,1
51,101067,69,16674,7530,9,1
46,102208,38,9308,831,13,1
55,74816,4,11403,7645,5,1
63,126283,17,3924,7479,4,0
50,105779,53,3837,8872,14,0
35,23060,85,1576,6612,4,1
24,145806,53,15641,9798,22,1
18,33731,31,9963,2089,23,0
50,97830,22,9391,2986,5,0
18,135871,11,19139,6334,29,0
41,40719,34,9371,3090,18,0
21,67042,15,19789,9179,19,1
21,136134,10,7883,9303,29,1
35,69116,96,16658,3920,16,0
44,141367,53,7139,5708,13,1
60,46325,48,15184,7714,10,1
49,42597,31,13965,1956,13,1
50,87439,37,11493,4997,4,0
45,34551,28,2119,3367,12,0
59,113287,31,3214,5083,11,1
58,44278,70,9000,5754,25,0
53,111189,14,9065,6845,23,0
23,35141,87,11103,7071,18,0
33,87913,16,2085,7583,9,1
51,53615,25,17557,5798,12,1
40,142058,39,14564,578,14,1
67,82751,66,4532,6152,19,0
59,132684,38,18622,877,12,0
41,47452,41,5834,664,3,1
66,42725,98,13008,8467,21,0
30,70391,40,13962,6441,8,0
35,140288,64,15461,8846,25,0
30,95060,89,15588,1646,18,0
66,133535,16,9012,9755,19,1
54,31698,82,19357,2716,21,1
60,128875,77,19628,5949,21,0
56,106711,59,10849,1963,6,1
59,97850,91,9604,3970,14,1
34,129733,98,14767,2016,16,1
32,22365,11,16111,4923,13,0
35,117553,1,8221,2026,13,1
40,117662,13,8814,1288,8,0
68,63372,30,12602,7020,15,1
47,64134,69,13284,7921,1,1
51,57823,18,18766,7077,13,1
21,91158,78,16510,3048,3,1
20,116076,13,2123,7752,2,0
24,135060,32,13521,5108,2,1
35,126087,71,3243,9207,10,1
59,21949,72,3589,7140,4,1
24,69396,50,10970,7245,15,1
57,128336,71,18513,3562,22,1
23,51912,80,15630,5781,28,0
39,76947,31,12714,5262,27,0
18,140460,51,10749,1466,22,0
21,117697,27,5501,6576,29,0
63,64387,60,2706,6194,29,1
66,83965,33,19985,9055,22,0
69,36508,53,9566,607,18,0
67,65592,93,2612,7681,8,1
60,129249,72,17838,9314,21,0
46,21919,33,5297,4916,10,0
38,62595,41,18859,1009,11,1
43,29617,19,16546,7315,26,0
31,95268,85,16967,9756,25,0
26,53298,41,10045,4365,26,0
64,126153,85,2391,8995,7,0
29,26929,89,11579,9660,13,1
59,122653,42,9453,4371,29,0
68,34456,23,9008,6013,16,1
68,129599,75,16948,7008,19,1
23,106676,33,6425,7664,14,1
37,103721,20,15157,4000,14,1
41,57924,25,18021,2699,22,0
44,44240,90,9356,4401,11,0
55,107381,52,3805,8258,8,0
25,29228,12,16447,6570,11,1
18,41686,32,2223,2770,18,1
66,31920,33,4342,5885,11,1
66,27432,74,17872,729,10,0
41,83575,68,9856,2986,27,0
64,130507,15,18630,8841,5,0
24,91725,51,7061,1409,7,0
36,113575,6,14532,1477,10,0
39,53910,91,1880,1134,2,0
52,141764,69,17818,6489,15,1
47,50226,69,7124,5217,5,1
46,93150,82,6184,2690,8,0
39,79099,92,19368,5689,8,1
28,132557,35,14223,5439,5,0
37,106760,86,10984,7581,4,1
46,38013,34,3798,3974,0,0
68,41446,63,8603,7195,2,0
58,135450,68,14283,7694,2,0
59,125209,18,12704,2365,11,1
51,123193,26,14320,798,3,0
18,90375,86,2493,3239,20,1
48,82509,97,16707,7201,15,0
47,122261,61,19009,4225,10,1
65,115739,78,19231,5040,7,1
35,20557,95,4246,8789,28,0
34,50666,74,16925,5314,26,0
55,57389,88,2316,6634,8,0
31,67700,85,19334,4022,27,1
40,119143,48,17607,4918,29,0
42,44578,72,3026,7318,13,0
32,94779,96,2547,8624,22,1
63,29596,31,16289,8662,28,1
39,77500,34,4778,5989,25,1
20,92534,87,17118,6585,21,0
36,30129,89,7511,9537,14,0
61,83394,7,8757,4685,18,0
51,86046,83,2523,4726,8,0
52,31596,7,19356,8596,25,1
67,85355,47,13720,4381,16,1
18,32974,8,14574,8192,8,1
69,86673,78,13795,9744,2,0
38,132004,1,18000,4115,24,1
46,140294,77,16862,7305,15,0
23,146794,3,13433,3657,12,1
54,113433,53,19477,2605,25,1
18,90202,92,8484,5676,16,0
68,94442,38,13408,1493,23,1
18,41818,51,18450,3596,21,1
44,63246,15,19530,689,29,0
38,75598,67,1705,3398,24,1
33,22654,64,19742,6356,3,0
61,53758,68,14525,4749,27,1
57,44204,5,4812,5888,20,1
43,147309,90,12652,7546,21,0
33,54928,89,3319,3911,27,0
45,140428,10,9163,9738,8,0
18,73609,8,1209,1105,21,1
53,50552,12,5834,1866,8,1
27,133440,64,13446,6982,17,0
60,30336,59,4962,9756,13,0
34,67037,67,14028,6295,19,0
40,36206,91,19774,1017,2,0
24,54831,50,12717,5718,3,1
61,63563,23,5794,4307,0,1
24,38361,40,17229,5935,17,0
61,61335,97,3444,2772,3,0
32,94469,78,11775,2808,9,1
51,147365,87,9332,9794,3,1
63,137355,95,3607,5292,20,1
62,45816,77,19602,1310,24,1
21,146350,76,19181,8768,16,1
31,35619,99,10168,2809,7,1
31,123223,18,3573,8408,18,0
33,112479,21,19973,9717,8,0
24,46819,1,4283,4939,15,1
49,31741,38,10991,6889,26,0
36,143297,41,18845,4058,23,0
19,142330,42,1713,8508,23,1
27,28798,9,19807,1345,24,1
67,45143,23,2890,9384,14,0
34,69695,78,6375,1832,19,1
54,52747,11,16579,6800,15,1
29,132870,71,10870,1774,27,0
23,119187,31,19531,7666,20,0
39,149544,88,10109,9936,11,0
49,41182,26,11716,837,22,1
58,142728,30,19190,3794,17,0
37,29415,34,16817,836,6,1
18,31085,46,5051,2367,15,1
64,35008,69,9751,7414,27,0
23,107638,5,14640,994,18,0
36,38452,61,11103,5142,5,1
35,142166,83,4762,4386,28,1
23,84075,38,12743,8852,5,1
62,28120,28,11087,2536,5,1
50,84385,26,13122,5583,25,0
40,93356,61,16841,4060,14,0
40,130205,23,11042,2781,1,0
43,38170,46,7173,2101,8,0
30,36259,30,19516,1799,7,1
24,42099,67,7932,9402,6,1
32,29649,92,18909,4667,26,0
61,149394,33,17712,2546,29,0
44,115791,3,3657,3381,27,1
43,79258,69,9779,5974,27,1
50,61037,83,7833,2317,15,1
32,31805,42,8907,2698,14,0
53,135996,62,2598,3832,8,0
62,143527,58,4851,1603,19,1
44,63147,57,8582,3677,14,0
22,94280,1,12009,5315,1,1
19,66053,73,8823,2677,19,0
50,126777,60,5607,1694,13,1
33,117841,69,6507,5001,27,0
40,111393,59,6934,6541,25,1
55,144726,46,10203,9227,10,0
33,148359,34,5659,7560,29,1
31,96215,97,5398,9761,2,1
46,132909,25,7242,8824,1,1
43,115365,42,11796,763,17,1
52,30985,29,15377,4962,13,0
32,113823,25,7611,7468,23,1
20,32391,54,15775,2552,28,1
40,24861,73,7712,5446,4,1
46,83582,67,19407,6325,11,0
51,71928,15,5507,6544,13,1
50,54364,4,14937,4589,5,0
58,102399,38,13343,857,7,1
58,117035,20,15035,6005,6,1
40,138000,23,12533,4920,6,1
24,140844,37,17579,9442,11,1
20,113330,62,16438,3750,28,0
49,62923,8,14968,7062,6,0
48,27919,37,18490,2758,11,1
35,75896,45,11376,9602,26,1
60,128638,97,1718,4310,15,1
24,105818,33,8076,1083,26,0
58,67396,7,4995,3938,6,1
18,54840,22,1305,9268,7,0
31,62255,5,9579,6857,0,0
69,91160,15,9916,9844,12,1
49,148165,21,15177,6646,18,0
23,119242,89,14202,5490,0,1
56,28176,17,3596,2283,23,0
27,53529,56,15841,1593,17,1
24,76406,50,19819,5032,6,1
43,32941,7,16788,5617,21,1
51,21669,50,19287,8438,26,1
47,125432,60,16883,7246,16,1
53,105782,83,10896,2633,27,1
38,137373,7,14376,9209,14,0
34,64859,40,15838,9433,21,0
50,75786,45,13857,6620,24,0
27,71083,59,2283,2977,18,1
68,60076,88,15920,5458,27,1
64,40323,75,1247,6637,22,1
59,119430,55,7642,3376,3,1
68,146177,64,18365,542,16,1
29,26021,65,5363,6329,6,1
33,147550,54,14951,3941,15,0
58,124741,96,18949,9095,16,1
49,59807,40,19525,6846,26,1
32,148305,53,1735,7349,19,1
44,140061,44,11851,7186,28,1
45,70355,63,15406,3150,14,1
34,122439,2,15928,4845,8,0
63,133415,79,17832,1377,20,1
67,64732,21,8534,2386,22,1
19,28711,88,2835,1803,12,0
53,83079,50,5715,2240,6,0
67,27904,81,1613,1612,27,1
24,84033,52,1876,4376,18,0
30,120587,9,11767,6540,28,0
32,106478,99,10325,7952,10,1
42,140035,20,1671,6618,7,0
40,109787,83,2630,8939,16,1
39,75096,18,1360,7295,3,0
43,110594,84,15713,7544,25,1
50,120781,30,11584,1067,3,1
28,23093,65,4901,6458,17,0
27,44918,24,18181,9880,21,0
42,92743,88,19167,1853,16,1
54,82636,47,15790,5529,2,1
65,78806,83,17450,9672,8,0
60,29394,94,16314,5465,27,1
55,144501,90,3090,668,25,0
58,149156,44,12707,8212,5,0
62,112510,29,2055,3171,1,0
41,113708,77,7256,878,27,1
57,117819,68,15141,2432,11,1
63,133145,17,13746,693,14,0
50,124531,97,4347,8955,8,0
34,33280,5,10361,5116,28,1
41,56303,92,14668,5514,1,1
54,47453,88,5101,8378,11,1
19,141692,81,8507,1800,15,0
49,128886,50,16327,3700,6,0
41,80695,40,9685,3873,0,1
26,88449,46,4179,9265,20,0
21,45765,51,13035,1883,6,0
34,22340,11,18747,4037,2,1
34,146460,12,16009,8424,19,0
67,111715,13,12590,5491,4,1
65,113409,64,2056,5702,2,1
47,58057,8,1142,4432,14,1
57,20597,65,12507,4122,5,1
28,77988,9,11076,9587,14,0
38,114655,92,19648,964,2,1
38,35025,2,19308,8480,23,1
35,27145,78,13237,2110,22,1
46,121206,13,3481,9304,0,0
41,75797,2,11082,1104,1,0
27,61723,68,8896,8467,3,0
62,93230,76,8050,1120,20,0
34,24830,48,7011,3102,13,1
35,43930,74,16330,6973,13,0
59,43752,3,12414,4300,26,0
65,128138,68,5150,7598,29,0
37,96025,6,16876,7038,9,1
54,118228,87,8004,655,10,1
62,101304,5,10198,8660,3,1
35,82040,3,2220,7181,14,1
34,128668,10,5661,3215,19,0
